Name,Index,TaskGroup,TaskType,Good,FarmPoints,XPLevelSegments,Amounts,TID,Probability,IconFileName,IconExportName
String,int,String,String,String,int,String,String,String,int,String,String
Buy_HarvestField_Pineapple,1578,Buy,HarvestField,Pineapple,200,15;35;75;102,7;14;14;14;21,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Buy_HarvestField_Garlic,1579,Buy,HarvestField,Garlic,200,15;35;75;102,7;14;14;14;21,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Buy_HarvestField_Sugarcane,1580,Buy,HarvestField,Sugarcane,200,15;35;75;102,7;14;14;14;21,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Buy_HarvestField_Chamomile,1581,Buy,HarvestField,Chamomile,200,15;35;75;102,8;16;24;24;24,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Buy_HarvestField_Mushroom,1582,Buy,HarvestField,Mushroom,200,15;35;75;102,8;16;24;24;24,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Buy_HarvestField_Soybean,1583,Buy,HarvestField,Soybean,200,15;35;75;102,8;16;24;24;24,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Buy_HarvestField_Carrot,1584,Buy,HarvestField,Carrot,200,15;35;75;102,8;16;24;24;24,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Buy_HarvestField_Oats,1585,Buy,HarvestField,Oats,200,15;35;75;102,8;16;24;24;24,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Buy_HarvestField_Corn,1586,Buy,HarvestField,Corn,200,15;35;75;102,8;16;24;24;24,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Buy_HarvestField_Wheat,1587,Buy,HarvestField,Wheat,200,15;35;75;102,8;16;24;24;24,TID_FARM_PASS_TASK_HARVEST_CROP,1,,
Buy_BuyFruitTree_AppleTree,1588,Buy,BuyFruitTree,AppleTree,200,15;35;75;102,1;1;2;3;5,TID_TASK_PLANT_TREE,1,,
Buy_BuyFruitTree_CherryTree,1589,Buy,BuyFruitTree,CherryTree,200,15;35;75;102,1;1;2;3;5,TID_TASK_PLANT_TREE,1,,
Buy_BuyFruitTree_RaspberryBush,1590,Buy,BuyFruitTree,RaspberryBush,200,15;35;75;102,1;1;2;3;5,TID_TASK_PLANT_TREE,1,,
Buy_BuyFruitTree_BlackberryBush,1591,Buy,BuyFruitTree,BlackberryBush,200,15;35;75;102,1;1;2;3;5,TID_TASK_PLANT_TREE,1,,
Buy_BuyFruitTree_CacaoTree,1592,Buy,BuyFruitTree,CacaoTree,200,15;35;75;102,1;1;2;3;5,TID_TASK_PLANT_TREE,1,,
Buy_BuyFruitTree_CoffeeBush,1593,Buy,BuyFruitTree,CoffeeBush,200,15;35;75;102,1;1;2;3;5,TID_TASK_PLANT_TREE,1,,
Buy_BuyFruitTree_OliveTree,1594,Buy,BuyFruitTree,OliveTree,200,15;35;75;102,1;1;2;3;5,TID_TASK_PLANT_TREE,1,,
Buy_BuyFruitTree_LemonTree,1595,Buy,BuyFruitTree,LemonTree,200,15;35;75;102,1;1;2;3;5,TID_TASK_PLANT_TREE,1,,
Buy_BuyFruitTree_PeachTree,1596,Buy,BuyFruitTree,PeachTree,200,15;35;75;102,1;1;2;3;5,TID_TASK_PLANT_TREE,1,,
Buy_BuyFruitTree_OrangeTree,1597,Buy,BuyFruitTree,OrangeTree,200,15;35;75;102,1;1;2;3;5,TID_TASK_PLANT_TREE,1,,
Buy_BuyFruitTree_BananaTree,1598,Buy,BuyFruitTree,BananaTree,200,15;35;75;102,1;1;2;3;5,TID_TASK_PLANT_TREE,1,,
Buy_BuyFruitTree_PlumTree,1599,Buy,BuyFruitTree,PlumTree,200,15;35;75;102,1;1;2;3;5,TID_TASK_PLANT_TREE,1,,
Buy_BuyFruitTree_MangoTree,1600,Buy,BuyFruitTree,MangoTree,200,15;35;75;102,1;1;2;3;5,TID_TASK_PLANT_TREE,1,,
Buy_BuyFruitTree_CoconutTree,1601,Buy,BuyFruitTree,CoconutTree,200,15;35;75;102,1;1;2;3;5,TID_TASK_PLANT_TREE,1,,
Buy_BuyFruitTree_GuavaTree,1602,Buy,BuyFruitTree,GuavaTree,200,15;35;75;102,1;1;2;3;5,TID_TASK_PLANT_TREE,1,,
Buy_BuyFruitTree_PomegranateTree,1603,Buy,BuyFruitTree,PomegranateTree,200,15;35;75;102,1;1;2;3;5,TID_TASK_PLANT_TREE,1,,
Buy_BuyFruitTree_BlueberryBush,1604,Buy,BuyFruitTree,BlueberryBush,200,15;35;75;102,1;1;2;3;5,TID_TASK_PLANT_TREE,1,,
Buy_CompleteTruckOrder,1605,Buy,CompleteTruckOrder,,200,15;35;75;102,1;2;3;4;6,TID_NEIGHBORHOOD_TASK_CAR_ORDER_DESCRIPTION,1,sc/icons.sc,nh_derby_task_car_order
Buy_UseMine,1606,Buy,UseMine,,200,15;35;75;102,2;3;4;5;5,TID_STREAK_TASK_USE_MINE,1,sc/icons.sc,nh_derby_task_mine_order
Buy_CollectProduction_Diamond Ring,1607,Buy,CollectProduction,Diamond Ring,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,0,,
Buy_CollectProduction_Necklace,1608,Buy,CollectProduction,Necklace,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Flower Pendant,1609,Buy,CollectProduction,Flower Pendant,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Jelly Beans,1610,Buy,CollectProduction,Jelly Beans,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_IronBracelet,1611,Buy,CollectProduction,IronBracelet,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Chocolate,1612,Buy,CollectProduction,Chocolate,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Bracelet,1613,Buy,CollectProduction,Bracelet,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Lollipop,1614,Buy,CollectProduction,Lollipop,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Marmelade,1615,Buy,CollectProduction,Marmelade,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Blackberry Jam,1616,Buy,CollectProduction,Blackberry Jam,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Chocolate fondue,1617,Buy,CollectProduction,Chocolate fondue,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Peach Jam,1618,Buy,CollectProduction,Peach Jam,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Blanket,1619,Buy,CollectProduction,Blanket,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Cherry Jam,1620,Buy,CollectProduction,Cherry Jam,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Blueberry Cheesecake,1621,Buy,CollectProduction,Blueberry Cheesecake,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Blueberry Chutney,1622,Buy,CollectProduction,Blueberry Chutney,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Guava Compote,1623,Buy,CollectProduction,Guava Compote,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Chili Fudge,1624,Buy,CollectProduction,Chili Fudge,200,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Chocolate Ice Cream,1625,Buy,CollectProduction,Chocolate Ice Cream,200,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Mint Fudge,1626,Buy,CollectProduction,Mint Fudge,200,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Chocolate Popcorn,1627,Buy,CollectProduction,Chocolate Popcorn,200,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_MintIcecream,1628,Buy,CollectProduction,MintIcecream,200,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_PlatinumBar,1629,Buy,CollectProduction,PlatinumBar,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Chocolate Cake,1630,Buy,CollectProduction,Chocolate Cake,200,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Pickles,1631,Buy,CollectProduction,Pickles,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Rich Fudge,1632,Buy,CollectProduction,Rich Fudge,200,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Cookie Cupcake,1633,Buy,CollectProduction,Cookie Cupcake,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Orange Sorbet,1634,Buy,CollectProduction,Orange Sorbet,200,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Chickpea Stew,1635,Buy,CollectProduction,Chickpea Stew,200,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Tropical Cupcake,1636,Buy,CollectProduction,Tropical Cupcake,200,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Berry Juice,1637,Buy,CollectProduction,Berry Juice,200,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Peanut Butter Milkshake,1638,Buy,CollectProduction,Peanut Butter Milkshake,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Rich soap,1639,Buy,CollectProduction,Rich soap,200,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Chocolate Roll,1640,Buy,CollectProduction,Chocolate Roll,200,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Peanut Fudge,1641,Buy,CollectProduction,Peanut Fudge,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Fruitcake,1642,Buy,CollectProduction,Fruitcake,200,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Dried Fruit,1643,Buy,CollectProduction,Dried Fruit,200,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Chocolate Pie,1644,Buy,CollectProduction,Chocolate Pie,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_TropicalSmoothie,1645,Buy,CollectProduction,TropicalSmoothie,200,15;35;75;102,2;2;3;3;4,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Pineapple coconut bars,1646,Buy,CollectProduction,Pineapple coconut bars,200,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Peach Ice Cream,1647,Buy,CollectProduction,Peach Ice Cream,200,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Summer Salad,1648,Buy,CollectProduction,Summer Salad,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Honey Soap,1649,Buy,CollectProduction,Honey Soap,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Exfoliating Soap,1650,Buy,CollectProduction,Exfoliating Soap,200,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_PlumJam,1651,Buy,CollectProduction,PlumJam,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Fresh porridge,1652,Buy,CollectProduction,Fresh porridge,200,15;35;75;102,2;2;3;3;4,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Macaroon,1653,Buy,CollectProduction,Macaroon,200,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Fruit Salad,1654,Buy,CollectProduction,Fruit Salad,200,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Guava Cupcake,1655,Buy,CollectProduction,Guava Cupcake,200,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Blueberry Muffin,1656,Buy,CollectProduction,Blueberry Muffin,200,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_BananaSplit,1657,Buy,CollectProduction,BananaSplit,200,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_White Chocolate Blueberry Waffle,1658,Buy,CollectProduction,White Chocolate Blueberry Waffle,200,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Cocoa smoothie,1659,Buy,CollectProduction,Cocoa smoothie,200,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Chocolate Waffles,1660,Buy,CollectProduction,Chocolate Waffles,200,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Coconut Ice Cream,1661,Buy,CollectProduction,Coconut Ice Cream,200,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Fruit Sorbet,1662,Buy,CollectProduction,Fruit Sorbet,200,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Guava Juice,1663,Buy,CollectProduction,Guava Juice,200,15;35;75;102,2;2;3;3;4,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Peach Tart,1664,Buy,CollectProduction,Peach Tart,200,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Pasta Salad,1665,Buy,CollectProduction,Pasta Salad,200,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Raspberry Mocha,1666,Buy,CollectProduction,Raspberry Mocha,200,15;35;75;102,2;2;3;3;4,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Crunchy donut,1667,Buy,CollectProduction,Crunchy donut,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Lobster Soup,1668,Buy,CollectProduction,Lobster Soup,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Hot Chocolate,1669,Buy,CollectProduction,Hot Chocolate,200,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Orange Juice,1670,Buy,CollectProduction,Orange Juice,200,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Sprinkles donut,1671,Buy,CollectProduction,Sprinkles donut,200,15;35;75;102,2;2;3;3;4,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Flower Shawl,1672,Buy,CollectProduction,Flower Shawl,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Mocha,1673,Buy,CollectProduction,Mocha,200,15;35;75;102,2;2;3;3;4,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Lemon Candle,1674,Buy,CollectProduction,Lemon Candle,200,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Fried Candy,1675,Buy,CollectProduction,Fried Candy,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Raspberry Jam,1676,Buy,CollectProduction,Raspberry Jam,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_BerrySmoothie,1677,Buy,CollectProduction,BerrySmoothie,200,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Tea Pot,1678,Buy,CollectProduction,Tea Pot,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Lemon Fudge,1679,Buy,CollectProduction,Lemon Fudge,200,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_BananaPancakes,1680,Buy,CollectProduction,BananaPancakes,200,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Tropical Yoghurt,1681,Buy,CollectProduction,Tropical Yoghurt,200,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Cherry Juice,1682,Buy,CollectProduction,Cherry Juice,200,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Mango Juice,1683,Buy,CollectProduction,Mango Juice,200,15;35;75;102,2;2;3;3;4,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Breakfast Bowl,1684,Buy,CollectProduction,Breakfast Bowl,200,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Blackberry Muffin,1685,Buy,CollectProduction,Blackberry Muffin,200,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Fish Taco,1686,Buy,CollectProduction,Fish Taco,200,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Face Mask,1687,Buy,CollectProduction,Face Mask,200,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Pomegranate Cake,1688,Buy,CollectProduction,Pomegranate Cake,200,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Tropical fondue,1689,Buy,CollectProduction,Tropical fondue,200,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Berry Waffles,1690,Buy,CollectProduction,Berry Waffles,200,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Grilled Asparagus,1691,Buy,CollectProduction,Grilled Asparagus,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Lemon Lotion,1692,Buy,CollectProduction,Lemon Lotion,200,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Orange Salad,1693,Buy,CollectProduction,Orange Salad,200,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Orange Tea,1694,Buy,CollectProduction,Orange Tea,200,15;35;75;102,2;2;3;3;4,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Fruity Milkshake,1695,Buy,CollectProduction,Fruity Milkshake,200,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_MixedSmoothie,1696,Buy,CollectProduction,MixedSmoothie,200,15;35;75;102,2;2;3;3;4,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_GreenSmoothie,1697,Buy,CollectProduction,GreenSmoothie,200,15;35;75;102,2;2;3;3;4,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Sweet porridge,1698,Buy,CollectProduction,Sweet porridge,200,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Olive Dip,1699,Buy,CollectProduction,Olive Dip,200,15;35;75;102,2;2;3;3;4,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Hummus,1700,Buy,CollectProduction,Hummus,200,15;35;75;102,2;2;3;3;4,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Tomato Sauce,1701,Buy,CollectProduction,Tomato Sauce,200,15;35;75;102,2;2;3;3;4,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Ice Tea,1702,Buy,CollectProduction,Ice Tea,200,15;35;75;102,2;2;3;3;4,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Pineapple Cake,1703,Buy,CollectProduction,Pineapple Cake,200,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Lemon Curd,1704,Buy,CollectProduction,Lemon Curd,200,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Apple Jam,1705,Buy,CollectProduction,Apple Jam,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Apple porridge,1706,Buy,CollectProduction,Apple porridge,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Lemon Tea,1707,Buy,CollectProduction,Lemon Tea,200,15;35;75;102,3;3;4;4;5,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_YogurtSmoothie,1708,Buy,CollectProduction,YogurtSmoothie,200,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Berry Cake,1709,Buy,CollectProduction,Berry Cake,200,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Lemon essential oil,1710,Buy,CollectProduction,Lemon essential oil,200,15;35;75;102,3;3;4;4;5,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_GoldBar,1711,Buy,CollectProduction,GoldBar,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Lobster Meat,1712,Buy,CollectProduction,Lobster Meat,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_Pillow,1713,Buy,CollectProduction,Pillow,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_SesameSmoothie,1714,Buy,CollectProduction,SesameSmoothie,200,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Buy_CollectProduction_BananaBread,1715,Buy,CollectProduction,BananaBread,200,15;35;75;102,2;2;3;3;4,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
