Name,Category,TaskType,FarmPoints,Good,Amount,Probability,TID,IconFileName,IconExportName,Tags,DerbyTaskTags,MinXPLevelForSpawn,MinRepLevelForSpawn,MaxXPLevelForSpawn
,,,,TownCrate20,,,,,,,,,,
,,,,TownCrate21_maps,,,,,,,,,,
,,,,TownCrate21,,,,,,,,,,
,,,,TownCrate22,,,,,,,,,,
,,,,TownCrate23,,,,,,,,,,
,,,,TownCrate24,,,,,,,,,,
,,,,TownCrate25,,,,,,,,,,
,,,,TownCrate26,,,,,,,,,,
,,,,TownCrate27,,,,,,,,,,
,,,,TownCrate28,,,,,,,,,,
,,,,TownCrate29,,,,,,,,,,
,,,,TownCrate30,,,,,,,,,,
,,,,TownCrate31,,,,,,,,,,
,,,,TownCrate32,,,,,,,,,,
,,,,TownCrate33,,,,,,,,,,
,,,,TownCrate34,,,,,,,,,,
,,,,TownCrate35,,,,,,,,,,
,,,,TownCrate36,,,,,,,,,,
,,,,TownCrate37,,,,,,,,,,
,,,,TownCrate38,,,,,,,,,,
,,,,TownCrate39,,,,,,,,,,
,,,,TownCrate40,,,,,,,,,,
,,,,TownCrate41,,,,,,,,,,
,,,,TownCrate42,,,,,,,,,,
,,,,TownCrate43,,,,,,,,,,
,,,,TownCrate44,,,,,,,,,,
,,,,TownCrate45,,,,,,,,,,
,,,,TownCrate46,,,,,,,,,,
,,,,TownCrate47,,,,,,,,,,
,,,,TownCrate48,,,,,,,,,,
,,,,TownCrate1_free,,,,,,,,,,
OpenMysteryBox_Town5_v2_spawn2,,OpenMysteryBox,35,TownCrate1,3,30,TID_FARM_PASS_TASK_OPEN_TOWN_BOXES,sc/icons.sc,icon_mystery_crate_town,spawn2,,35,,
,,,,TownCrate2,,,,,,,,,,
,,,,TownCrate3,,,,,,,,,,
,,,,TownCrate4,,,,,,,,,,
,,,,TownCrate5,,,,,,,,,,
,,,,TownCrate6,,,,,,,,,,
,,,,TownCrate7,,,,,,,,,,
,,,,TownCrate8,,,,,,,,,,
,,,,TownCrate9,,,,,,,,,,
,,,,TownCrate10,,,,,,,,,,
,,,,TownCrate11,,,,,,,,,,
,,,,TownCrate12,,,,,,,,,,
,,,,TownCrate13,,,,,,,,,,
,,,,TownCrate14,,,,,,,,,,
,,,,TownCrate15,,,,,,,,,,
,,,,TownCrate16,,,,,,,,,,
,,,,TownCrate17,,,,,,,,,,
,,,,TownCrate18,,,,,,,,,,
,,,,TownCrate19,,,,,,,,,,
,,,,TownCrate20,,,,,,,,,,
,,,,TownCrate21_maps,,,,,,,,,,
,,,,TownCrate21,,,,,,,,,,
,,,,TownCrate22,,,,,,,,,,
,,,,TownCrate23,,,,,,,,,,
,,,,TownCrate24,,,,,,,,,,
,,,,TownCrate25,,,,,,,,,,
,,,,TownCrate26,,,,,,,,,,
,,,,TownCrate27,,,,,,,,,,
,,,,TownCrate28,,,,,,,,,,
,,,,TownCrate29,,,,,,,,,,
,,,,TownCrate30,,,,,,,,,,
,,,,TownCrate31,,,,,,,,,,
,,,,TownCrate32,,,,,,,,,,
,,,,TownCrate33,,,,,,,,,,
,,,,TownCrate34,,,,,,,,,,
,,,,TownCrate35,,,,,,,,,,
,,,,TownCrate36,,,,,,,,,,
,,,,TownCrate37,,,,,,,,,,
,,,,TownCrate38,,,,,,,,,,
,,,,TownCrate39,,,,,,,,,,
,,,,TownCrate40,,,,,,,,,,
,,,,TownCrate41,,,,,,,,,,
,,,,TownCrate42,,,,,,,,,,
,,,,TownCrate43,,,,,,,,,,
,,,,TownCrate44,,,,,,,,,,
,,,,TownCrate45,,,,,,,,,,
,,,,TownCrate46,,,,,,,,,,
,,,,TownCrate47,,,,,,,,,,
,,,,TownCrate48,,,,,,,,,,
,,,,TownCrate1_free,,,,,,,,,,
OpenMysteryBox_Town5_v2_spawn3,,OpenMysteryBox,35,TownCrate1,3,30,TID_FARM_PASS_TASK_OPEN_TOWN_BOXES,sc/icons.sc,icon_mystery_crate_town,spawn3,,35,,
,,,,TownCrate2,,,,,,,,,,
,,,,TownCrate3,,,,,,,,,,
,,,,TownCrate4,,,,,,,,,,
,,,,TownCrate5,,,,,,,,,,
,,,,TownCrate6,,,,,,,,,,
,,,,TownCrate7,,,,,,,,,,
,,,,TownCrate8,,,,,,,,,,
,,,,TownCrate9,,,,,,,,,,
,,,,TownCrate10,,,,,,,,,,
,,,,TownCrate11,,,,,,,,,,
,,,,TownCrate12,,,,,,,,,,
,,,,TownCrate13,,,,,,,,,,
,,,,TownCrate14,,,,,,,,,,
,,,,TownCrate15,,,,,,,,,,
,,,,TownCrate16,,,,,,,,,,
,,,,TownCrate17,,,,,,,,,,
,,,,TownCrate18,,,,,,,,,,
,,,,TownCrate19,,,,,,,,,,
,,,,TownCrate20,,,,,,,,,,
,,,,TownCrate21_maps,,,,,,,,,,
,,,,TownCrate21,,,,,,,,,,
,,,,TownCrate22,,,,,,,,,,
,,,,TownCrate23,,,,,,,,,,
,,,,TownCrate24,,,,,,,,,,
,,,,TownCrate25,,,,,,,,,,
,,,,TownCrate26,,,,,,,,,,
,,,,TownCrate27,,,,,,,,,,
,,,,TownCrate28,,,,,,,,,,
,,,,TownCrate29,,,,,,,,,,
,,,,TownCrate30,,,,,,,,,,
,,,,TownCrate31,,,,,,,,,,
,,,,TownCrate32,,,,,,,,,,
,,,,TownCrate33,,,,,,,,,,
,,,,TownCrate34,,,,,,,,,,
,,,,TownCrate35,,,,,,,,,,
,,,,TownCrate36,,,,,,,,,,
,,,,TownCrate37,,,,,,,,,,
,,,,TownCrate38,,,,,,,,,,
,,,,TownCrate39,,,,,,,,,,
,,,,TownCrate40,,,,,,,,,,
,,,,TownCrate41,,,,,,,,,,
,,,,TownCrate42,,,,,,,,,,
,,,,TownCrate43,,,,,,,,,,
,,,,TownCrate44,,,,,,,,,,
,,,,TownCrate45,,,,,,,,,,
,,,,TownCrate46,,,,,,,,,,
,,,,TownCrate47,,,,,,,,,,
,,,,TownCrate48,,,,,,,,,,
,,,,TownCrate1_free,,,,,,,,,,
OpenMysteryBox_Town5_v2_spawn4,,OpenMysteryBox,35,TownCrate1,3,30,TID_FARM_PASS_TASK_OPEN_TOWN_BOXES,sc/icons.sc,icon_mystery_crate_town,spawn4,,35,,
,,,,TownCrate2,,,,,,,,,,
,,,,TownCrate3,,,,,,,,,,
,,,,TownCrate4,,,,,,,,,,
,,,,TownCrate5,,,,,,,,,,
,,,,TownCrate6,,,,,,,,,,
,,,,TownCrate7,,,,,,,,,,
,,,,TownCrate8,,,,,,,,,,
,,,,TownCrate9,,,,,,,,,,
,,,,TownCrate10,,,,,,,,,,
,,,,TownCrate11,,,,,,,,,,
,,,,TownCrate12,,,,,,,,,,
,,,,TownCrate13,,,,,,,,,,
,,,,TownCrate14,,,,,,,,,,
,,,,TownCrate15,,,,,,,,,,
,,,,TownCrate16,,,,,,,,,,
,,,,TownCrate17,,,,,,,,,,
,,,,TownCrate18,,,,,,,,,,
,,,,TownCrate19,,,,,,,,,,
,,,,TownCrate20,,,,,,,,,,
,,,,TownCrate21_maps,,,,,,,,,,
,,,,TownCrate21,,,,,,,,,,
,,,,TownCrate22,,,,,,,,,,
,,,,TownCrate23,,,,,,,,,,
,,,,TownCrate24,,,,,,,,,,
,,,,TownCrate25,,,,,,,,,,
,,,,TownCrate26,,,,,,,,,,
,,,,TownCrate27,,,,,,,,,,
,,,,TownCrate28,,,,,,,,,,
,,,,TownCrate29,,,,,,,,,,
,,,,TownCrate30,,,,,,,,,,
,,,,TownCrate31,,,,,,,,,,
,,,,TownCrate32,,,,,,,,,,
,,,,TownCrate33,,,,,,,,,,
,,,,TownCrate34,,,,,,,,,,
,,,,TownCrate35,,,,,,,,,,
,,,,TownCrate36,,,,,,,,,,
,,,,TownCrate37,,,,,,,,,,
,,,,TownCrate38,,,,,,,,,,
,,,,TownCrate39,,,,,,,,,,
,,,,TownCrate40,,,,,,,,,,
,,,,TownCrate41,,,,,,,,,,
,,,,TownCrate42,,,,,,,,,,
,,,,TownCrate43,,,,,,,,,,
,,,,TownCrate44,,,,,,,,,,
,,,,TownCrate45,,,,,,,,,,
,,,,TownCrate46,,,,,,,,,,
,,,,TownCrate47,,,,,,,,,,
,,,,TownCrate48,,,,,,,,,,
,,,,TownCrate1_free,,,,,,,,,,
FeedAnimal_Any_Lv1_spawn1,,FeedAnimal,35,,20,100,TID_FARM_PASS_TASK_FEED_ANIMALS,sc/icons.sc,tool_feed_question,spawn1,,1,,29
FeedAnimal_Any_Lv1_spawn2,,FeedAnimal,35,,20,100,TID_FARM_PASS_TASK_FEED_ANIMALS,sc/icons.sc,tool_feed_question,spawn2,,1,,29
FeedAnimal_Any_Lv1_spawn3,,FeedAnimal,35,,20,100,TID_FARM_PASS_TASK_FEED_ANIMALS,sc/icons.sc,tool_feed_question,spawn3,,1,,29
FeedAnimal_Any_Lv1_spawn4,,FeedAnimal,35,,20,100,TID_FARM_PASS_TASK_FEED_ANIMALS,sc/icons.sc,tool_feed_question,spawn4,,1,,29
FeedAnimal_Any_Lv30_spawn1,,FeedAnimal,35,,40,100,TID_FARM_PASS_TASK_FEED_ANIMALS,sc/icons.sc,tool_feed_question,spawn1,,30,,59
FeedAnimal_Any_Lv30_spawn2,,FeedAnimal,35,,40,100,TID_FARM_PASS_TASK_FEED_ANIMALS,sc/icons.sc,tool_feed_question,spawn2,,30,,59
FeedAnimal_Any_Lv30_spawn3,,FeedAnimal,35,,40,100,TID_FARM_PASS_TASK_FEED_ANIMALS,sc/icons.sc,tool_feed_question,spawn3,,30,,59
FeedAnimal_Any_Lv30_spawn4,,FeedAnimal,35,,40,100,TID_FARM_PASS_TASK_FEED_ANIMALS,sc/icons.sc,tool_feed_question,spawn4,,30,,59
FeedAnimal_Any_Lv60_spawn1,,FeedAnimal,35,,60,100,TID_FARM_PASS_TASK_FEED_ANIMALS,sc/icons.sc,tool_feed_question,spawn1,,60,,
FeedAnimal_Any_Lv60_spawn2,,FeedAnimal,35,,60,100,TID_FARM_PASS_TASK_FEED_ANIMALS,sc/icons.sc,tool_feed_question,spawn2,,60,,
FeedAnimal_Any_Lv60_spawn3,,FeedAnimal,35,,60,100,TID_FARM_PASS_TASK_FEED_ANIMALS,sc/icons.sc,tool_feed_question,spawn3,,60,,
FeedAnimal_Any_Lv60_spawn4,,FeedAnimal,35,,60,100,TID_FARM_PASS_TASK_FEED_ANIMALS,sc/icons.sc,tool_feed_question,spawn4,,60,,
FeedAnimal_Chicken35_Lv11_spawn1,,FeedAnimal,35,Chicken,15,50,TID_FARM_PASS_TASK_FEED_CHICKENS,sc/icons.sc,tool_feed_chicken,spawn1,,11,,22
FeedAnimal_Chicken35_Lv11_spawn2,,FeedAnimal,35,Chicken,15,50,TID_FARM_PASS_TASK_FEED_CHICKENS,sc/icons.sc,tool_feed_chicken,spawn2,,11,,22
FeedAnimal_Chicken35_Lv11_spawn3,,FeedAnimal,35,Chicken,15,50,TID_FARM_PASS_TASK_FEED_CHICKENS,sc/icons.sc,tool_feed_chicken,spawn3,,11,,22
FeedAnimal_Chicken35_Lv11_spawn4,,FeedAnimal,35,Chicken,15,50,TID_FARM_PASS_TASK_FEED_CHICKENS,sc/icons.sc,tool_feed_chicken,spawn4,,11,,22
FeedAnimal_Chicken50_Lv23_spawn1,,FeedAnimal,35,Chicken,24,50,TID_FARM_PASS_TASK_FEED_CHICKENS,sc/icons.sc,tool_feed_chicken,spawn1,,23,,
FeedAnimal_Chicken50_Lv23_spawn2,,FeedAnimal,35,Chicken,24,50,TID_FARM_PASS_TASK_FEED_CHICKENS,sc/icons.sc,tool_feed_chicken,spawn2,,23,,
FeedAnimal_Chicken50_Lv23_spawn3,,FeedAnimal,35,Chicken,24,50,TID_FARM_PASS_TASK_FEED_CHICKENS,sc/icons.sc,tool_feed_chicken,spawn3,,23,,
FeedAnimal_Chicken50_Lv23_spawn4,,FeedAnimal,35,Chicken,24,50,TID_FARM_PASS_TASK_FEED_CHICKENS,sc/icons.sc,tool_feed_chicken,spawn4,,23,,
FeedAnimal_Cow15_Lv11_spawn1,,FeedAnimal,35,Cow,20,50,TID_FARM_PASS_TASK_FEED_COWS,sc/icons.sc,tool_feed_cow,spawn1,,11,,14
FeedAnimal_Cow15_Lv11_spawn2,,FeedAnimal,35,Cow,20,50,TID_FARM_PASS_TASK_FEED_COWS,sc/icons.sc,tool_feed_cow,spawn2,,11,,14
FeedAnimal_Cow15_Lv11_spawn3,,FeedAnimal,35,Cow,20,50,TID_FARM_PASS_TASK_FEED_COWS,sc/icons.sc,tool_feed_cow,spawn3,,11,,14
FeedAnimal_Cow15_Lv11_spawn4,,FeedAnimal,35,Cow,20,50,TID_FARM_PASS_TASK_FEED_COWS,sc/icons.sc,tool_feed_cow,spawn4,,11,,14
FeedAnimal_Cow30_Lv15_spawn1,,FeedAnimal,35,Cow,30,50,TID_FARM_PASS_TASK_FEED_COWS,sc/icons.sc,tool_feed_cow,spawn1,,15,,26
FeedAnimal_Cow30_Lv15_spawn2,,FeedAnimal,35,Cow,30,50,TID_FARM_PASS_TASK_FEED_COWS,sc/icons.sc,tool_feed_cow,spawn2,,15,,26
FeedAnimal_Cow30_Lv15_spawn3,,FeedAnimal,35,Cow,30,50,TID_FARM_PASS_TASK_FEED_COWS,sc/icons.sc,tool_feed_cow,spawn3,,15,,26
FeedAnimal_Cow30_Lv15_spawn4,,FeedAnimal,35,Cow,30,50,TID_FARM_PASS_TASK_FEED_COWS,sc/icons.sc,tool_feed_cow,spawn4,,15,,26
FeedAnimal_Cow45_Lv27_spawn1,,FeedAnimal,35,Cow,45,50,TID_FARM_PASS_TASK_FEED_COWS,sc/icons.sc,tool_feed_cow,spawn1,,27,,
FeedAnimal_Cow45_Lv27_spawn2,,FeedAnimal,35,Cow,45,50,TID_FARM_PASS_TASK_FEED_COWS,sc/icons.sc,tool_feed_cow,spawn2,,27,,
FeedAnimal_Cow45_Lv27_spawn3,,FeedAnimal,35,Cow,45,50,TID_FARM_PASS_TASK_FEED_COWS,sc/icons.sc,tool_feed_cow,spawn3,,27,,
FeedAnimal_Cow45_Lv27_spawn4,,FeedAnimal,35,Cow,45,50,TID_FARM_PASS_TASK_FEED_COWS,sc/icons.sc,tool_feed_cow,spawn4,,27,,
FeedAnimal_Sheep15_Lv16_spawn1,,FeedAnimal,35,Sheep,10,50,TID_FARM_PASS_TASK_FEED_SHEEP,sc/icons.sc,tool_feed_sheep,spawn1,,16,,25
FeedAnimal_Sheep15_Lv16_spawn2,,FeedAnimal,35,Sheep,10,50,TID_FARM_PASS_TASK_FEED_SHEEP,sc/icons.sc,tool_feed_sheep,spawn2,,16,,25
FeedAnimal_Sheep15_Lv16_spawn3,,FeedAnimal,35,Sheep,10,50,TID_FARM_PASS_TASK_FEED_SHEEP,sc/icons.sc,tool_feed_sheep,spawn3,,16,,25
FeedAnimal_Sheep15_Lv16_spawn4,,FeedAnimal,35,Sheep,10,50,TID_FARM_PASS_TASK_FEED_SHEEP,sc/icons.sc,tool_feed_sheep,spawn4,,16,,25
FeedAnimal_Sheep30_Lv26_spawn1,,FeedAnimal,35,Sheep,20,50,TID_FARM_PASS_TASK_FEED_SHEEP,sc/icons.sc,tool_feed_sheep,spawn1,,26,,41
FeedAnimal_Sheep30_Lv26_spawn2,,FeedAnimal,35,Sheep,20,50,TID_FARM_PASS_TASK_FEED_SHEEP,sc/icons.sc,tool_feed_sheep,spawn2,,26,,41
FeedAnimal_Sheep30_Lv26_spawn3,,FeedAnimal,35,Sheep,20,50,TID_FARM_PASS_TASK_FEED_SHEEP,sc/icons.sc,tool_feed_sheep,spawn3,,26,,41
FeedAnimal_Sheep30_Lv26_spawn4,,FeedAnimal,35,Sheep,20,50,TID_FARM_PASS_TASK_FEED_SHEEP,sc/icons.sc,tool_feed_sheep,spawn4,,26,,41
FeedAnimal_Sheep45_Lv42_spawn1,,FeedAnimal,35,Sheep,30,50,TID_FARM_PASS_TASK_FEED_SHEEP,sc/icons.sc,tool_feed_sheep,spawn1,,42,,
FeedAnimal_Sheep45_Lv42_spawn2,,FeedAnimal,35,Sheep,30,50,TID_FARM_PASS_TASK_FEED_SHEEP,sc/icons.sc,tool_feed_sheep,spawn2,,42,,
FeedAnimal_Sheep45_Lv42_spawn3,,FeedAnimal,35,Sheep,30,50,TID_FARM_PASS_TASK_FEED_SHEEP,sc/icons.sc,tool_feed_sheep,spawn3,,42,,
FeedAnimal_Sheep45_Lv42_spawn4,,FeedAnimal,35,Sheep,30,50,TID_FARM_PASS_TASK_FEED_SHEEP,sc/icons.sc,tool_feed_sheep,spawn4,,42,,
FeedAnimal_Pig15_Lv11_spawn1,,FeedAnimal,35,Pig,10,50,TID_FARM_PASS_TASK_FEED_PIGS,sc/icons.sc,tool_feed_pig,spawn1,,11,,17
FeedAnimal_Pig15_Lv11_spawn2,,FeedAnimal,35,Pig,10,50,TID_FARM_PASS_TASK_FEED_PIGS,sc/icons.sc,tool_feed_pig,spawn2,,11,,17
FeedAnimal_Pig15_Lv11_spawn3,,FeedAnimal,35,Pig,10,50,TID_FARM_PASS_TASK_FEED_PIGS,sc/icons.sc,tool_feed_pig,spawn3,,11,,17
FeedAnimal_Pig15_Lv11_spawn4,,FeedAnimal,35,Pig,10,50,TID_FARM_PASS_TASK_FEED_PIGS,sc/icons.sc,tool_feed_pig,spawn4,,11,,17
FeedAnimal_Pig30_Lv18_spawn1,,FeedAnimal,35,Pig,20,50,TID_FARM_PASS_TASK_FEED_PIGS,sc/icons.sc,tool_feed_pig,spawn1,,18,,31
FeedAnimal_Pig30_Lv18_spawn2,,FeedAnimal,35,Pig,20,50,TID_FARM_PASS_TASK_FEED_PIGS,sc/icons.sc,tool_feed_pig,spawn2,,18,,31
FeedAnimal_Pig30_Lv18_spawn3,,FeedAnimal,35,Pig,20,50,TID_FARM_PASS_TASK_FEED_PIGS,sc/icons.sc,tool_feed_pig,spawn3,,18,,31
FeedAnimal_Pig30_Lv18_spawn4,,FeedAnimal,35,Pig,20,50,TID_FARM_PASS_TASK_FEED_PIGS,sc/icons.sc,tool_feed_pig,spawn4,,18,,31
FeedAnimal_Pig45_Lv32_spawn1,,FeedAnimal,35,Pig,30,50,TID_FARM_PASS_TASK_FEED_PIGS,sc/icons.sc,tool_feed_pig,spawn1,,32,,
FeedAnimal_Pig45_Lv32_spawn2,,FeedAnimal,35,Pig,30,50,TID_FARM_PASS_TASK_FEED_PIGS,sc/icons.sc,tool_feed_pig,spawn2,,32,,
FeedAnimal_Pig45_Lv32_spawn3,,FeedAnimal,35,Pig,30,50,TID_FARM_PASS_TASK_FEED_PIGS,sc/icons.sc,tool_feed_pig,spawn3,,32,,
FeedAnimal_Pig45_Lv32_spawn4,,FeedAnimal,35,Pig,30,50,TID_FARM_PASS_TASK_FEED_PIGS,sc/icons.sc,tool_feed_pig,spawn4,,32,,
FeedAnimal_Goat12_Lv32_spawn1,,FeedAnimal,35,Goat,8,50,TID_FARM_PASS_TASK_FEED_GOATS,sc/icons.sc,tool_feed_goat,spawn1,,32,,36
FeedAnimal_Goat12_Lv32_spawn2,,FeedAnimal,35,Goat,8,50,TID_FARM_PASS_TASK_FEED_GOATS,sc/icons.sc,tool_feed_goat,spawn2,,32,,36
FeedAnimal_Goat12_Lv32_spawn3,,FeedAnimal,35,Goat,8,50,TID_FARM_PASS_TASK_FEED_GOATS,sc/icons.sc,tool_feed_goat,spawn3,,32,,36
FeedAnimal_Goat12_Lv32_spawn4,,FeedAnimal,35,Goat,8,50,TID_FARM_PASS_TASK_FEED_GOATS,sc/icons.sc,tool_feed_goat,spawn4,,32,,36
FeedAnimal_Goat24_Lv37_spawn1,,FeedAnimal,35,Goat,16,50,TID_FARM_PASS_TASK_FEED_GOATS,sc/icons.sc,tool_feed_goat,spawn1,,37,,49
FeedAnimal_Goat24_Lv37_spawn2,,FeedAnimal,35,Goat,16,50,TID_FARM_PASS_TASK_FEED_GOATS,sc/icons.sc,tool_feed_goat,spawn2,,37,,49
FeedAnimal_Goat24_Lv37_spawn3,,FeedAnimal,35,Goat,16,50,TID_FARM_PASS_TASK_FEED_GOATS,sc/icons.sc,tool_feed_goat,spawn3,,37,,49
FeedAnimal_Goat24_Lv37_spawn4,,FeedAnimal,35,Goat,16,50,TID_FARM_PASS_TASK_FEED_GOATS,sc/icons.sc,tool_feed_goat,spawn4,,37,,49
FeedAnimal_Goat36_Lv50_spawn1,,FeedAnimal,35,Goat,24,50,TID_FARM_PASS_TASK_FEED_GOATS,sc/icons.sc,tool_feed_goat,spawn1,,50,,
FeedAnimal_Goat36_Lv50_spawn2,,FeedAnimal,35,Goat,24,50,TID_FARM_PASS_TASK_FEED_GOATS,sc/icons.sc,tool_feed_goat,spawn2,,50,,
FeedAnimal_Goat36_Lv50_spawn3,,FeedAnimal,35,Goat,24,50,TID_FARM_PASS_TASK_FEED_GOATS,sc/icons.sc,tool_feed_goat,spawn3,,50,,
FeedAnimal_Goat36_Lv50_spawn4,,FeedAnimal,35,Goat,24,50,TID_FARM_PASS_TASK_FEED_GOATS,sc/icons.sc,tool_feed_goat,spawn4,,50,,
CollectFruit_AnyTree30_spawn1,,CollectFruit,35,Banana,15,100,TID_FARM_PASS_TASK_COLLECT_TREE,sc/icons.sc,icon_apple,spawn1,,15,,
,,,,Peach,,,,,,,,,,
,,,,Orange,,,,,,,,,,
,,,,Lemon,,,,,,,,,,
,,,,Olive,,,,,,,,,,
,,,,Plum,,,,,,,,,,
,,,,Cacao,,,,,,,,,,
,,,,Cherry,,,,,,,,,,
,,,,Apple,,,,,,,,,,
,,,,Mango,,,,,,,,,,
,,,,Coconut,,,,,,,,,,
,,,,Guava,,,,,,,,,,
,,,,Pomegranate,,,,,,,,,,
CollectFruit_AnyTree30_spawn2,,CollectFruit,35,Banana,15,100,TID_FARM_PASS_TASK_COLLECT_TREE,sc/icons.sc,icon_apple,spawn2,,15,,
,,,,Peach,,,,,,,,,,
,,,,Orange,,,,,,,,,,
,,,,Lemon,,,,,,,,,,
,,,,Olive,,,,,,,,,,
,,,,Plum,,,,,,,,,,
,,,,Cacao,,,,,,,,,,
,,,,Cherry,,,,,,,,,,
,,,,Apple,,,,,,,,,,
,,,,Mango,,,,,,,,,,
,,,,Coconut,,,,,,,,,,
,,,,Guava,,,,,,,,,,
,,,,Pomegranate,,,,,,,,,,
CollectFruit_AnyTree30_spawn3,,CollectFruit,35,Banana,15,100,TID_FARM_PASS_TASK_COLLECT_TREE,sc/icons.sc,icon_apple,spawn3,,15,,
,,,,Peach,,,,,,,,,,
,,,,Orange,,,,,,,,,,
,,,,Lemon,,,,,,,,,,
,,,,Olive,,,,,,,,,,
,,,,Plum,,,,,,,,,,
,,,,Cacao,,,,,,,,,,
,,,,Cherry,,,,,,,,,,
,,,,Apple,,,,,,,,,,
,,,,Mango,,,,,,,,,,
,,,,Coconut,,,,,,,,,,
,,,,Guava,,,,,,,,,,
,,,,Pomegranate,,,,,,,,,,
CollectFruit_AnyTree30_spawn4,,CollectFruit,35,Banana,15,100,TID_FARM_PASS_TASK_COLLECT_TREE,sc/icons.sc,icon_apple,spawn4,,15,,
,,,,Peach,,,,,,,,,,
,,,,Orange,,,,,,,,,,
,,,,Lemon,,,,,,,,,,
,,,,Olive,,,,,,,,,,
,,,,Plum,,,,,,,,,,
,,,,Cacao,,,,,,,,,,
,,,,Cherry,,,,,,,,,,
,,,,Apple,,,,,,,,,,
,,,,Mango,,,,,,,,,,
,,,,Coconut,,,,,,,,,,
,,,,Guava,,,,,,,,,,
,,,,Pomegranate,,,,,,,,,,
Harvest_Wheat_Lv11_spawn1,,HarvestField,35,Wheat,40,50,TID_FARM_PASS_TASK_HARVEST_CROP,sc/icons.sc,tool_plant_wheat,spawn1,,11,,44
Harvest_Wheat_Lv11_spawn2,,HarvestField,35,Wheat,40,50,TID_FARM_PASS_TASK_HARVEST_CROP,sc/icons.sc,tool_plant_wheat,spawn2,,11,,44
Harvest_Wheat_Lv11_spawn3,,HarvestField,35,Wheat,40,50,TID_FARM_PASS_TASK_HARVEST_CROP,sc/icons.sc,tool_plant_wheat,spawn3,,11,,44
Harvest_Wheat_Lv11_spawn4,,HarvestField,35,Wheat,40,50,TID_FARM_PASS_TASK_HARVEST_CROP,sc/icons.sc,tool_plant_wheat,spawn4,,11,,44
Harvest_Corn_Lv11_spawn1,,HarvestField,35,Corn,40,50,TID_FARM_PASS_TASK_HARVEST_CROP,sc/icons.sc,tool_plant_corn,spawn1,,11,,44
Harvest_Corn_Lv11_spawn2,,HarvestField,35,Corn,40,50,TID_FARM_PASS_TASK_HARVEST_CROP,sc/icons.sc,tool_plant_corn,spawn2,,11,,44
Harvest_Corn_Lv11_spawn3,,HarvestField,35,Corn,40,50,TID_FARM_PASS_TASK_HARVEST_CROP,sc/icons.sc,tool_plant_corn,spawn3,,11,,44
Harvest_Corn_Lv11_spawn4,,HarvestField,35,Corn,40,50,TID_FARM_PASS_TASK_HARVEST_CROP,sc/icons.sc,tool_plant_corn,spawn4,,11,,44
Harvest_Soybean_Lv11_spawn1,,HarvestField,35,Soybean,40,50,TID_FARM_PASS_TASK_HARVEST_CROP,sc/icons.sc,tool_plant_soybeans,spawn1,,11,,44
Harvest_Soybean_Lv11_spawn2,,HarvestField,35,Soybean,40,50,TID_FARM_PASS_TASK_HARVEST_CROP,sc/icons.sc,tool_plant_soybeans,spawn2,,11,,44
Harvest_Soybean_Lv11_spawn3,,HarvestField,35,Soybean,40,50,TID_FARM_PASS_TASK_HARVEST_CROP,sc/icons.sc,tool_plant_soybeans,spawn3,,11,,44
Harvest_Soybean_Lv11_spawn4,,HarvestField,35,Soybean,40,50,TID_FARM_PASS_TASK_HARVEST_CROP,sc/icons.sc,tool_plant_soybeans,spawn4,,11,,44
Harvest_Sugarcane_Lv11_spawn1,,HarvestField,35,Sugarcane,40,50,TID_FARM_PASS_TASK_HARVEST_CROP,sc/icons.sc,tool_plant_sugarcane,spawn1,,11,,44
Harvest_Sugarcane_Lv11_spawn2,,HarvestField,35,Sugarcane,40,50,TID_FARM_PASS_TASK_HARVEST_CROP,sc/icons.sc,tool_plant_sugarcane,spawn2,,11,,44
Harvest_Sugarcane_Lv11_spawn3,,HarvestField,35,Sugarcane,40,50,TID_FARM_PASS_TASK_HARVEST_CROP,sc/icons.sc,tool_plant_sugarcane,spawn3,,11,,44
Harvest_Sugarcane_Lv11_spawn4,,HarvestField,35,Sugarcane,40,50,TID_FARM_PASS_TASK_HARVEST_CROP,sc/icons.sc,tool_plant_sugarcane,spawn4,,11,,44
TruckOrder_20_LV1_spawn1,,CompleteTruckOrder,35,,8,300,TID_FARM_PASS_TASK_CAR_ORDERS,sc/icons.sc,nh_derby_task_car_order,spawn1,,4,,29
TruckOrder_20_LV1_spawn2,,CompleteTruckOrder,35,,8,300,TID_FARM_PASS_TASK_CAR_ORDERS,sc/icons.sc,nh_derby_task_car_order,spawn2,,4,,29
TruckOrder_20_LV1_spawn3,,CompleteTruckOrder,35,,8,300,TID_FARM_PASS_TASK_CAR_ORDERS,sc/icons.sc,nh_derby_task_car_order,spawn3,,4,,29
TruckOrder_20_LV1_spawn4,,CompleteTruckOrder,35,,8,300,TID_FARM_PASS_TASK_CAR_ORDERS,sc/icons.sc,nh_derby_task_car_order,spawn4,,4,,29
BoatOrder_5_LV17_spawn1,,CompleteBoatOrder,35,,2,300,TID_FARM_PASS_TASK_BOAT_ORDERS,sc/icons.sc,nh_derby_task_boat_order,spawn1,,17,,29
BoatOrder_5_LV17_spawn2,,CompleteBoatOrder,35,,2,300,TID_FARM_PASS_TASK_BOAT_ORDERS,sc/icons.sc,nh_derby_task_boat_order,spawn2,,17,,29
