Name,TID,MinLevel,FrontIconFileName,FrontIconExportName,TargetIconFileName,TargetIconExportName,BaseColor,RibbonColor,StarLevel,BoxType,Rewards,RewardAmount,RewardPercentFromMax,MinAmount,MaxAmount,Target,FallbackBox,SpinWheelWeight,Notes,DescriptionTID,DiamondToCashRate,Deprecated
,,,,,,,,,,,Cheesemonger,1,,,,,,,,,,
,,,,,,,,,,,Chimney nest,1,,,,,,,,,,
,,,,,,,,,,,Clockworks,1,,,,,,,,,,
,,,,,,,,,,,Coffee to go,1,,,,,,,,,,
,,,,,,,,,,,Colorful crafts,1,,,,,,,,,,
,,,,,,,,,,,Colorful hut,1,,,,,,,,,,
,,,,,,,,,,,Colorful tapestry,1,,,,,,,,,,
,,,,,,,,,,,Coral reef,1,,,,,,,,,,
,,,,,,,,,,,Desert run,1,,,,,,,,,,
,,,,,,,,,,,Feeding birds,1,,,,,,,,,,
,,,,,,,,,,,Festive drummer,1,,,,,,,,,,
,,,,,,,,,,,Folk dance,1,,,,,,,,,,
,,,,,,,,,,,Freedom to reap,1,,,,,,,,,,
,,,,,,,,,,,Fruit sellers,1,,,,,,,,,,
,,,,,,,,,,,G.O.A.T,1,,,,,,,,,,
,,,,,,,,,,,Magical carpets,1,,,,,,,,,,
,,,,,,,,,,,Peaceful place,1,,,,,,,,,,
,,,,,,,,,,,Picking berries,1,,,,,,,,,,
,,,,,,,,,,,Rugby Fans,1,,,,,,,,,,
,,,,,,,,,,,Serene temple,1,,,,,,,,,,
,,,,,,,,,,,Stone lemurs,1,,,,,,,,,,
,,,,,,,,,,,Street food sellers,1,,,,,,,,,,
,,,,,,,,,,,Sturdy yurt,1,,,,,,,,,,
,,,,,,,,,,,Sunny poppies,1,,,,,,,,,,
,,,,,,,,,,,Thermal bath,1,,,,,,,,,,
,,,,,,,,,,,Tuk Tuk stand,1,,,,,,,,,,
,,,,,,,,,,,Two pandas,1,,,,,,,,,,
,,,,,,,,,,,Valley Alaska,1,,,,,,,,,,
,,,,,,,,,,,Valley Belgium,1,,,,,,,,,,
,,,,,,,,,,,Valley Chile,1,,,,,,,,,,
,,,,,,,,,,,Valley China,1,,,,,,,,,,
,,,,,,,,,,,Valley Denmark,1,,,,,,,,,,
,,,,,,,,,,,Valley Finland,1,,,,,,,,,,
,,,,,,,,,,,Valley Greece,1,,,,,,,,,,
,,,,,,,,,,,Valley Iceland,1,,,,,,,,,,
,,,,,,,,,,,Valley Indonesia,1,,,,,,,,,,
,,,,,,,,,,,Valley Ireland,1,,,,,,,,,,
,,,,,,,,,,,Valley Marocco,1,,,,,,,,,,
,,,,,,,,,,,Valley Mexico,1,,,,,,,,,,
,,,,,,,,,,,Valley Netherland,1,,,,,,,,,,
,,,,,,,,,,,Valley Norway,1,,,,,,,,,,
,,,,,,,,,,,Valley Peru,1,,,,,,,,,,
,,,,,,,,,,,Valley Portugal,1,,,,,,,,,,
,,,,,,,,,,,Valley Romania,1,,,,,,,,,,
,,,,,,,,,,,Valley Saudi,1,,,,,,,,,,
,,,,,,,,,,,Valley Spain,1,,,,,,,,,,
,,,,,,,,,,,Valley Sweden,1,,,,,,,,,,
,,,,,,,,,,,Valley Switzerland,1,,,,,,,,,,
,,,,,,,,,,,Valley Thailand,1,,,,,,,,,,
,,,,,,,,,,,Valley Turkey,1,,,,,,,,,,
,,,,,,,,,,,Valley Ukraine,1,,,,,,,,,,
,,,,,,,,,,,Valley trophy Australia,1,,,,,,,,,,
,,,,,,,,,,,Valley trophy Brazil Statue,1,,,,,,,,,,
,,,,,,,,,,,Valley trophy Captain,1,,,,,,,,,,
,,,,,,,,,,,Valley trophy Desert dog,1,,,,,,,,,,
,,,,,,,,,,,Valley trophy Diver,1,,,,,,,,,,
,,,,,,,,,,,Valley trophy Explorer,1,,,,,,,,,,
,,,,,,,,,,,Valley trophy France Tower,1,,,,,,,,,,
,,,,,,,,,,,Valley trophy Hiking,1,,,,,,,,,,
,,,,,,,,,,,Valley trophy Liberty,1,,,,,,,,,,
,,,,,,,,,,,Valley trophy Moose sheep,1,,,,,,,,,,
,,,,,,,,,,,Valley trophy Performer goat,1,,,,,,,,,,
,,,,,,,,,,,Valley trophy Pig tower,1,,,,,,,,,,
,,,,,,,,,,,Valley trophy Pretzel Cow,1,,,,,,,,,,
,,,,,,,,,,,Valley trophy Roller,1,,,,,,,,,,
,,,,,,,,,,,Valley trophy Russia,1,,,,,,,,,,
,,,,,,,,,,,Valley trophy Scuba,1,,,,,,,,,,
,,,,,,,,,,,Valley trophy Skater,1,,,,,,,,,,
,,,,,,,,,,,Valley trophy Skier,1,,,,,,,,,,
,,,,,,,,,,,Valley trophy Surfer,1,,,,,,,,,,
,,,,,,,,,,,Valley trophy Thai Elephant,1,,,,,,,,,,
,,,,,,,,,,,Valley trophy UK Crown,1,,,,,,,,,,
,,,,,,,,,,,Wooly twins,1,,,,,,,,,,
Box_Valley_1Star,TID_BOX_VALLEY_1STAR,12,sc/hud_decision_box.sc,dbox_icon_valley,sc/hud_decision_box.sc,dbox_icon_valley,Dbox_Blue,Dbox_Red,1,Random,Creek,2,,,,,,,,,,
,,,,,,,,,,,Scaly juniper,1,,,,,,,,,,
,,,,,,,,,,,White grape hyacinth,1,,,,,,,,,,
,,,,,,,,,,,Wildflower patch,1,,,,,,,,,,
,,,,,,,,,,,Stacked rock,1,,,,,,,,,,
,,,,,,,,,,,Small longleaf pine,1,,,,,,,,,,
Box_Valley_2Star,TID_BOX_VALLEY_2STAR,12,sc/hud_decision_box.sc,dbox_icon_valley,sc/hud_decision_box.sc,dbox_icon_valley,Dbox_Blue,Dbox_Red,2,Random,Creek,2,,,,,,,,,,
,,,,,,,,,,,Scaly juniper,1,,,,,,,,,,
,,,,,,,,,,,White grape hyacinth,1,,,,,,,,,,
,,,,,,,,,,,Wildflower patch,1,,,,,,,,,,
,,,,,,,,,,,Stacked rock,1,,,,,,,,,,
,,,,,,,,,,,Small longleaf pine,1,,,,,,,,,,
Box_Valley_3Star,TID_BOX_VALLEY_3STAR,12,sc/hud_decision_box.sc,dbox_icon_valley,sc/hud_decision_box.sc,dbox_icon_valley,Dbox_Blue,Dbox_Red,3,Random,Creek,2,,,,,,,,,,
,,,,,,,,,,,Scaly juniper,1,,,,,,,,,,
,,,,,,,,,,,White grape hyacinth,1,,,,,,,,,,
,,,,,,,,,,,Wildflower patch,1,,,,,,,,,,
,,,,,,,,,,,Stacked rock,1,,,,,,,,,,
,,,,,,,,,,,Small longleaf pine,1,,,,,,,,,,
Box_Dairy,TID_BOX_DAIRY,12,sc/hud_decision_box.sc,dbox_icon_spring,sc/hud_decision_box.sc,dbox_icon_spring,Dbox_Pink,Dbox_Pink,0,Random,Cream,3,,,,,,,,,,
,,,,,,,,,,,Butter,2,,,,,,,,,,
,,,,,,,,,,,Cheese,2,,,,,,,,,,
,,,,,,,,,,,Goat Cheese,1,,,,,,,,,,
Box_Dairy_1Star,TID_BOX_DAIRY_1STAR,12,sc/hud_decision_box.sc,dbox_icon_spring,sc/hud_decision_box.sc,dbox_icon_spring,Dbox_Pink,Dbox_Pink,1,Random,Cream,3,,,,,,,,,,
,,,,,,,,,,,Butter,2,,,,,,,,,,
,,,,,,,,,,,Cheese,2,,,,,,,,,,
,,,,,,,,,,,Goat Cheese,1,,,,,,,,,,
Box_Dairy_2Star,TID_BOX_DAIRY_2STAR,12,sc/hud_decision_box.sc,dbox_icon_spring,sc/hud_decision_box.sc,dbox_icon_spring,Dbox_Pink,Dbox_Pink,2,Random,Cream,3,,,,,,,,,,
,,,,,,,,,,,Butter,2,,,,,,,,,,
,,,,,,,,,,,Cheese,2,,,,,,,,,,
,,,,,,,,,,,Goat Cheese,1,,,,,,,,,,
Box_Dairy_3Star,TID_BOX_DAIRY_3STAR,12,sc/hud_decision_box.sc,dbox_icon_spring,sc/hud_decision_box.sc,dbox_icon_spring,Dbox_Pink,Dbox_Pink,3,Random,Cream,3,,,,,,,,,,
,,,,,,,,,,,Butter,2,,,,,,,,,,
,,,,,,,,,,,Cheese,2,,,,,,,,,,
,,,,,,,,,,,Goat Cheese,1,,,,,,,,,,
Box_Bakery,TID_BOX_BAKERY,12,sc/hud_decision_box.sc,dbox_icon_spring,sc/hud_decision_box.sc,dbox_icon_spring,Dbox_Pink,Dbox_Pink,0,Random,Bread,4,,,,,,,,,,
,,,,,,,,,,,Cookie,2,,,,,,,,,,
,,,,,,,,,,,Corn Bread,2,,,,,,,,,,
,,,,,,,,,,,Pizza,2,,,,,,,,,,
,,,,,,,,,,,Spicy Pizza,2,,,,,,,,,,
,,,,,,,,,,,Raspberry Muffin,2,,,,,,,,,,
,,,,,,,,,,,Blackberry Muffin,2,,,,,,,,,,
,,,,,,,,,,,Potato Bread,2,,,,,,,,,,
,,,,,,,,,,,Frutti di Mare Pizza,2,,,,,,,,,,
,,,,,,,,,,,BananaBread,2,,,,,,,,,,
,,,,,,,,,,,Gingerbread Cookie,2,,,,,,,,,,
,,,,,,,,,,,Macaroon,1,,,,,,,,,,
,,,,,,,,,,,Pineapple coconut bars,1,,,,,,,,,,
,,,,,,,,,,,Blueberry Muffin,1,,,,,,,,,,
Box_Bakery_1Star,TID_BOX_BAKERY_1STAR,12,sc/hud_decision_box.sc,dbox_icon_spring,sc/hud_decision_box.sc,dbox_icon_spring,Dbox_Pink,Dbox_Pink,1,Random,Bread,4,,,,,,,,,,
,,,,,,,,,,,Cookie,2,,,,,,,,,,
,,,,,,,,,,,Corn Bread,2,,,,,,,,,,
,,,,,,,,,,,Pizza,2,,,,,,,,,,
,,,,,,,,,,,Spicy Pizza,2,,,,,,,,,,
,,,,,,,,,,,Raspberry Muffin,2,,,,,,,,,,
,,,,,,,,,,,Blackberry Muffin,2,,,,,,,,,,
,,,,,,,,,,,Potato Bread,2,,,,,,,,,,
,,,,,,,,,,,Frutti di Mare Pizza,2,,,,,,,,,,
,,,,,,,,,,,BananaBread,2,,,,,,,,,,
,,,,,,,,,,,Gingerbread Cookie,2,,,,,,,,,,
,,,,,,,,,,,Macaroon,1,,,,,,,,,,
,,,,,,,,,,,Pineapple coconut bars,1,,,,,,,,,,
,,,,,,,,,,,Blueberry Muffin,1,,,,,,,,,,
Box_Bakery_2Star,TID_BOX_BAKERY_2STAR,12,sc/hud_decision_box.sc,dbox_icon_spring,sc/hud_decision_box.sc,dbox_icon_spring,Dbox_Pink,Dbox_Pink,2,Random,Bread,4,,,,,,,,,,
,,,,,,,,,,,Cookie,2,,,,,,,,,,
,,,,,,,,,,,Corn Bread,2,,,,,,,,,,
,,,,,,,,,,,Pizza,2,,,,,,,,,,
,,,,,,,,,,,Spicy Pizza,2,,,,,,,,,,
,,,,,,,,,,,Raspberry Muffin,2,,,,,,,,,,
,,,,,,,,,,,Blackberry Muffin,2,,,,,,,,,,
,,,,,,,,,,,Potato Bread,2,,,,,,,,,,
,,,,,,,,,,,Frutti di Mare Pizza,2,,,,,,,,,,
,,,,,,,,,,,BananaBread,2,,,,,,,,,,
,,,,,,,,,,,Gingerbread Cookie,2,,,,,,,,,,
,,,,,,,,,,,Macaroon,1,,,,,,,,,,
,,,,,,,,,,,Pineapple coconut bars,1,,,,,,,,,,
,,,,,,,,,,,Blueberry Muffin,1,,,,,,,,,,
Box_Bakery_3Star,TID_BOX_BAKERY_3STAR,12,sc/hud_decision_box.sc,dbox_icon_spring,sc/hud_decision_box.sc,dbox_icon_spring,Dbox_Pink,Dbox_Pink,3,Random,Bread,4,,,,,,,,,,
,,,,,,,,,,,Cookie,2,,,,,,,,,,
,,,,,,,,,,,Corn Bread,2,,,,,,,,,,
,,,,,,,,,,,Pizza,2,,,,,,,,,,
,,,,,,,,,,,Spicy Pizza,2,,,,,,,,,,
,,,,,,,,,,,Raspberry Muffin,2,,,,,,,,,,
,,,,,,,,,,,Blackberry Muffin,2,,,,,,,,,,
,,,,,,,,,,,Potato Bread,2,,,,,,,,,,
,,,,,,,,,,,Frutti di Mare Pizza,2,,,,,,,,,,
,,,,,,,,,,,BananaBread,2,,,,,,,,,,
,,,,,,,,,,,Gingerbread Cookie,2,,,,,,,,,,
,,,,,,,,,,,Macaroon,1,,,,,,,,,,
,,,,,,,,,,,Pineapple coconut bars,1,,,,,,,,,,
,,,,,,,,,,,Blueberry Muffin,1,,,,,,,,,,
Box_Smelter,TID_BOX_SMELTER,25,sc/hud_decision_box.sc,dbox_icon_spring,sc/hud_decision_box.sc,dbox_icon_spring,Dbox_Pink,Dbox_Pink,0,Random,SilverBar,2,,,,,,,,,,
,,,,,,,,,,,GoldBar,2,,,,,,,,,,
,,,,,,,,,,,PlatinumBar,2,,,,,,,,,,
,,,,,,,,,,,CoalBar,2,,,,,,,,,,
,,,,,,,,,,,IronBar,2,,,,,,,,,,
Box_Smelter_1Star,TID_BOX_SMELTER_1STAR,25,sc/hud_decision_box.sc,dbox_icon_spring,sc/hud_decision_box.sc,dbox_icon_spring,Dbox_Pink,Dbox_Pink,1,Random,SilverBar,2,,,,,,,,,,
,,,,,,,,,,,GoldBar,2,,,,,,,,,,
,,,,,,,,,,,PlatinumBar,2,,,,,,,,,,
,,,,,,,,,,,CoalBar,2,,,,,,,,,,
,,,,,,,,,,,IronBar,2,,,,,,,,,,
Box_Smelter_2Star,TID_BOX_SMELTER_2STAR,25,sc/hud_decision_box.sc,dbox_icon_spring,sc/hud_decision_box.sc,dbox_icon_spring,Dbox_Pink,Dbox_Pink,2,Random,SilverBar,2,,,,,,,,,,
,,,,,,,,,,,GoldBar,2,,,,,,,,,,
,,,,,,,,,,,PlatinumBar,2,,,,,,,,,,
,,,,,,,,,,,CoalBar,2,,,,,,,,,,
,,,,,,,,,,,IronBar,2,,,,,,,,,,
Box_Smelter_3Star,TID_BOX_SMELTER_3STAR,25,sc/hud_decision_box.sc,dbox_icon_spring,sc/hud_decision_box.sc,dbox_icon_spring,Dbox_Pink,Dbox_Pink,3,Random,SilverBar,2,,,,,,,,,,
,,,,,,,,,,,GoldBar,2,,,,,,,,,,
,,,,,,,,,,,PlatinumBar,2,,,,,,,,,,
,,,,,,,,,,,CoalBar,2,,,,,,,,,,
,,,,,,,,,,,IronBar,2,,,,,,,,,,
Box_Fortune_1Star,TID_BOX_FORTUNE_1STAR,11,sc/hud_decision_box.sc,dbox_icon_subscription,sc/hud_decision_box.sc,dbox_icon_subscription,Dbox_Purple2,Dbox_Yellow,1,Random,GachaCurrency,200,,,,,,,,,,
,,,,,,,,,,,Diamonds,10,,,,,,,,,,
,,,,,,,,,,,DiamondsAsCash,20,,,,,,,,,V3,
Box_Fortune_2Star,TID_BOX_FORTUNE_2STAR,11,sc/hud_decision_box.sc,dbox_icon_subscription,sc/hud_decision_box.sc,dbox_icon_subscription,Dbox_Purple2,Dbox_Yellow,2,Random,GachaCurrency,400,,,,,,,,,,
,,,,,,,,,,,Diamonds,25,,,,,,,,,,
,,,,,,,,,,,DiamondsAsCash,40,,,,,,,,,V3,
Box_Fortune_3Star,TID_BOX_FORTUNE_3STAR,11,sc/hud_decision_box.sc,dbox_icon_subscription,sc/hud_decision_box.sc,dbox_icon_subscription,Dbox_Purple2,Dbox_Yellow,3,Random,GachaCurrency,800,,,,,,,,,,
,,,,,,,,,,,Diamonds,50,,,,,,,,,,
,,,,,,,,,,,DiamondsAsCash,80,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,V3,
